source,target,relation
Event::event_10c25891fbda,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_1315f43b9ad3,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_13fa3c53a9e9,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_14b04203f743,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_154df8b52a04,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_169ee995e6d1,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_16c059d72069,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_1984bd2072f5,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_1a168de29bae,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_1a2b9226c415,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_1abb12a15b95,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_1b62139f57e9,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_1b7ae55a4026,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_1b8c0b245bc3,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_1c0c1f40b7e7,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_1cd9e5524c45,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_1d9133db1e58,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_1e24bd1e959c,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_1e79f3245984,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_1eec34c9d6ac,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_20d03315c9a3,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_22c136c0ba19,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_23cb234e9bed,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_240a45d6b2a1,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_24b00571fa17,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_25b4a89b3bef,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_27771ad1ae68,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_27f9b4ebb9c8,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_28f0d477a5e4,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_290849618577,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_293fd9715cf6,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_2ab5f4b56b35,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_2becb5ce4b6b,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_2eaeb68603d7,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_2ec6a02eb4ee,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_2f01b3a1fc29,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_2f93c12b9343,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_30f7917b9982,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_31297d57fdf6,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_3143fb525d29,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_315214396d17,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_3163dbb1dd58,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_32f0087e4868,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_33213a837f9a,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_348be7346fb7,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_37a69ac0b0a6,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_37ab80f3e370,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_3bd032dadf3a,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_3cf2d02c98b0,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_3eaffd63f9b3,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_40abdee785ad,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_40ec4ea8ce5f,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_42fe7392948e,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_438d7c6d946a,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_441438e60397,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_4a2a3516b6b0,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_4a37e700a4c3,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_4c0c79e2b2bb,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_4c40be4187ce,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_4ca460af6928,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_4ca74c4f8d6f,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_4e7ae3596ec3,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_4e947e9a6033,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_4f215353ec22,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_4f871ce9f1bd,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_52cf5a4db90a,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_54961ad78c04,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_569ef04a1039,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_56e64ba3dc9a,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_57dd986b4882,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_5abb571c5117,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_5b7c198b3863,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_5c5c58e9eb46,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_5d87fb0d500f,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_604dc9f58779,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_60c6aec57ebd,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_62cf9e35e01b,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_63d733506b6a,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_645b8f0d7ac7,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_6517e3a01960,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_656353341612,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_65d9b172fbc2,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_668716fa5460,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_673480c6a584,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_67d6eb7a52e3,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_681a0f4b121f,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_68fa4b037b07,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_6e0f45cec684,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_6e5bef8925ac,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_709479fb7e8e,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_7122f74f5916,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_724d42d1789c,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_72d3ee9df974,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_731191183003,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_732177d7e241,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_7467e1f53e11,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_76c822a306f4,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_780c95fa24f1,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_793eb5cc3758,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_794b9a0f37b6,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_79f856de5d3a,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_7b20c3cf48ef,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_7ba092af714b,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_7c2d07c505cf,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_7cf6fe1f85ab,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_7cf7a4a696ab,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_7d25c29698b6,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_7d4967c62c86,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_7d5785e0bf41,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_7dce7853327a,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_817cdf84ce45,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_83f1aaa4343d,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_852b55ae8ff6,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_880a377966a8,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_89f58a9c303d,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_8b188eea9d21,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_8b3d4b34b894,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_8c29135abac0,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_8c9b8b24a51c,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_8cdb82c9630e,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_8d7423c933c5,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_8f387c590f91,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_9061bb01cff7,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_9123926b3608,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_912be879b778,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_914bc2b32205,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_92ec8a803166,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_93300e115221,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_942d32ad8213,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_9574cad4294c,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_992265af59e7,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_993373bca03d,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_99c5681b4262,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_9a47a4a80e64,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_9ac0a2c77c0a,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_9b9f167c9e7e,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_9c0778bd1c34,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_9c644e806eb3,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_9ec728605a34,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_a05b43d094d4,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_a122f25f71aa,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_a12be4513720,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_a172b5c9ad5c,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_a19379081937,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_a20ffd583ad5,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_a3ab67050ec8,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_a430da8b72be,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_a461a9c10bb9,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_a5240b8f5ec4,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_a8b7981d734a,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_a8f7a0d3ddb7,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_a90922b8c751,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_aaa83bff47f9,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_aad82a6c7be5,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_abe212840fef,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_ac67b3c3aba8,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_ad86c3b9249f,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_afcbbd08ccc2,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_b081149bf60d,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_b1f09822f639,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_b1f221297bf6,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_b3954eeca9e2,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_b4e5147fcef4,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_b5990ddd8e29,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_ba3263fb68e2,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_bc2d0529cad7,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_bc755d97b28a,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_bd0c35bb7dc6,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_bd8bcd07b57e,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_bdbd248e7958,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_be602d892628,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_bf8e68242dbf,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_c11e16d4ef6a,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_c49c7657cd4b,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_c5ee7537bdf4,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_c66fbad9f077,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_c69e5ebe6d36,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_c7b56b517d9e,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_c98eed443026,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_c99facc16dd8,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_c9fd547bd8c3,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_ca232430e006,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_cb8713269890,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_cbcaed27118b,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_cf43f0366792,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_cfb60056cc33,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_d1d2d046f009,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_d4148e149005,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_d4d88008ca4d,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_d4e1bac7722d,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_d71ea6919cd3,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_d768c0c7f4ab,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_d86bbedebbde,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_dbee8fc7655a,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_dc8caaca728d,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_dd28fbb40f25,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_de84b1891874,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_dee79f911a48,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_e059a5856228,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_e29857fe2fc9,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_e346253f3775,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_e42e836c5490,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_e45f9057a3b8,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_e48895189837,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_e6cce9adca42,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_e854a4fa7f5b,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_eaa1eb95ebd7,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_ec4b7dab592d,Product::Страхование,EVENT_ABOUT_PRODUCT
Event::event_ee4f49a3b398,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_efdf237f32d4,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_f01ad024543e,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_f1d9a60c299d,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_f1e9d659c730,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_f3417982ce56,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_f4e9f24b357b,Product::Потребительский кредит,EVENT_ABOUT_PRODUCT
Event::event_f74ea6506987,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_f8b3d29dfbdd,Product::Инвестиционный счет,EVENT_ABOUT_PRODUCT
Event::event_fac32dcf828f,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_fb84c9525fb2,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_fca8868fa5fe,Product::Ипотека,EVENT_ABOUT_PRODUCT
Event::event_fe07231b16b9,Product::Дебетовая карта,EVENT_ABOUT_PRODUCT
Event::event_fe437fd3e3d4,Product::Накопительный счет,EVENT_ABOUT_PRODUCT
Event::event_fe68a434f384,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_ffc587b1db9e,Product::Кредитная карта,EVENT_ABOUT_PRODUCT
Event::event_004fc7ecd9a4,Channel::email,EVENT_FROM_CHANNEL
Event::event_005dbb194333,Channel::мобильное приложение,EVENT_FROM_CHANNEL
Event::event_018ef199ad16,Channel::чат,EVENT_FROM_CHANNEL
Event::event_0199e3955865,Channel::телефон,EVENT_FROM_CHANNEL
Event::event_01c86a80c366,Channel::офис,EVENT_FROM_CHANNEL
Event::event_01e204b94ee1,Channel::мобильное приложение,EVENT_FROM_CHANNEL
Event::event_047691e49e5e,Channel::телефон,EVENT_FROM_CHANNEL
Event::event_04b1ad977154,Channel::чат,EVENT_FROM_CHANNEL
Event::event_05228b6dd178,Channel::офис,EVENT_FROM_CHANNEL
Event::event_05d3dff4256f,Channel::email,EVENT_FROM_CHANNEL
Event::event_0603c7fc1130,Channel::сайт,EVENT_FROM_CHANNEL
Event::event_0675734700e1,Channel::чат,EVENT_FROM_CHANNEL
Event::event_083e4c73eb20,Channel::телефон,EVENT_FROM_CHANNEL
Event::event_0a092504170b,Channel::сайт,EVENT_FROM_CHANNEL
Event::event_0b7edc594afd,Channel::сайт,EVENT_FROM_CHANNEL
Event::event_0be825338bf1,Channel::сайт,EVENT_FROM_CHANNEL
Event::event_0cedd8d68f42,Channel::чат,EVENT_FROM_CHANNEL
Event::event_0d8e4d9e5b33,Channel::чат,EVENT_FROM_CHANNEL
Event::event_0f5db095f94f,Channel::офис,EVENT_FROM_CHANNEL
Event::event_10c25891fbda,Channel::телефон,EVENT_FROM_CHANNEL
Event::event_1315f43b9ad3,Channel::чат,EVENT_FROM_CHANNEL
Event::event_13fa3c53a9e9,Channel::сайт,EVENT_FROM_CHANNEL
Event::event_14b04203f743,Channel::офис,EVENT_FROM_CHANNEL
Event::event_154df8b52a04,Channel::офис,EVENT_FROM_CHANNEL
Event::event_169ee995e6d1,Channel::сайт,EVENT_FROM_CHANNEL
Event::event_16c059d72069,Channel::телефон,EVENT_FROM_CHANNEL
Event::event_1984bd2072f5,Channel::офис,EVENT_FROM_CHANNEL
Event::event_1a168de29bae,Channel::чат,EVENT_FROM_CHANNEL
Event::event_1a2b9226c415,Channel::сайт,EVENT_FROM_CHANNEL
